Material_Flag,V1 (m/s),b (mm),d12 (mm),d23 (mm),h1 (mm),h2 (mm),h3 (mm),beta1 (deg),Vc12 (m/s),Vc23 (m/s),T_Interface1 (K),T_Interface2 (K),Clearance_OK,Weldable
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.15,1.15,0.8,9.462322208025617,5975.436065041434,1134.9531448965297,466.2233660487081,117.16056239981975,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.15,1.15,1.15,9.462322208025617,5975.436065041434,1134.9531448965297,466.2233660487081,117.16056239981975,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.15,1.15,1.5,9.462322208025617,5975.436065041434,1134.9531448965297,466.2233660487081,117.16056239981975,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.15,1.5,0.8,9.462322208025617,5975.436065041434,1086.2970039971747,466.2233660487081,124.56434785276201,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.15,1.5,1.15,9.462322208025617,5975.436065041434,1086.2970039971747,466.2233660487081,124.56434785276201,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.15,1.5,1.5,9.462322208025617,5975.436065041434,1086.2970039971747,466.2233660487081,124.56434785276201,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.5,0.8,0.8,9.462322208025617,5975.436065041434,1178.5633804390482,694.5190517682206,91.41257780721516,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.5,0.8,1.15,9.462322208025617,5975.436065041434,1178.5633804390482,694.5190517682206,91.41257780721516,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.5,0.8,1.5,9.462322208025617,5975.436065041434,1178.5633804390482,694.5190517682206,91.41257780721516,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.5,1.15,0.8,9.462322208025617,5975.436065041434,1134.9531448965297,694.5190517682206,117.16056239981975,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.5,1.15,1.15,9.462322208025617,5975.436065041434,1134.9531448965297,694.5190517682206,117.16056239981975,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.5,1.15,1.5,9.462322208025617,5975.436065041434,1134.9531448965297,694.5190517682206,117.16056239981975,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.5,1.5,0.8,9.462322208025617,5975.436065041434,1086.2970039971747,694.5190517682206,124.56434785276201,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.5,1.5,1.15,9.462322208025617,5975.436065041434,1086.2970039971747,694.5190517682206,124.56434785276201,1,1
1,1971.4285714285716,12.0,2.0,2.1666666666666665,1.5,1.5,1.5,9.462322208025617,5975.436065041434,1086.2970039971747,694.5190517682206,124.56434785276201,1,1
1,1971.4285714285716,12.0,2.0,3.0,0.8,0.8,0.8,9.462322208025617,5975.436065041434,999.1485587834599,270.50933423683756,87.67450295652078,1,1
1,1971.4285714285716,12.0,2.0,3.0,0.8,0.8,1.15,9.462322208025617,5975.436065041434,999.1485587834599,270.50933423683756,87.67450295652078,1,1
1,1971.4285714285716,12.0,2.0,3.0,0.8,0.8,1.5,9.462322208025617,5975.436065041434,999.1485587834599,270.50933423683756,87.67450295652078,1,1
1,1971.4285714285716,12.0,2.0,3.0,0.8,1.15,0.8,9.462322208025617,5975.436065041434,982.1329757307487,270.50933423683756,117.79591189072941,1,1
1,1971.4285714285716,12.0,2.0,3.0,0.8,1.15,1.15,9.462322208025617,5975.436065041434,982.1329757307487,270.50933423683756,117.79591189072941,1,1
1,1971.4285714285716,12.0,2.0,3.0,0.8,1.15,1.5,9.462322208025617,5975.436065041434,982.1329757307487,270.50933423683756,117.79591189072941,1,1
1,1971.4285714285716,12.0,2.0,3.0,0.8,1.5,0.8,9.462322208025617,5975.436065041434,953.4658725533972,270.50933423683756,131.61128479345126,1,1
1,1971.4285714285716,12.0,2.0,3.0,0.8,1.5,1.15,9.462322208025617,5975.436065041434,953.4658725533972,270.50933423683756,131.61128479345126,1,1
1,1971.4285714285716,12.0,2.0,3.0,0.8,1.5,1.5,9.462322208025617,5975.436065041434,953.4658725533972,270.50933423683756,131.61128479345126,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.15,0.8,0.8,9.462322208025617,5975.436065041434,999.1485587834599,466.2233660487081,87.67450295652078,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.15,0.8,1.15,9.462322208025617,5975.436065041434,999.1485587834599,466.2233660487081,87.67450295652078,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.15,0.8,1.5,9.462322208025617,5975.436065041434,999.1485587834599,466.2233660487081,87.67450295652078,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.15,1.15,0.8,9.462322208025617,5975.436065041434,982.1329757307487,466.2233660487081,117.79591189072941,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.15,1.15,1.15,9.462322208025617,5975.436065041434,982.1329757307487,466.2233660487081,117.79591189072941,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.15,1.15,1.5,9.462322208025617,5975.436065041434,982.1329757307487,466.2233660487081,117.79591189072941,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.15,1.5,0.8,9.462322208025617,5975.436065041434,953.4658725533972,466.2233660487081,131.61128479345126,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.15,1.5,1.15,9.462322208025617,5975.436065041434,953.4658725533972,466.2233660487081,131.61128479345126,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.15,1.5,1.5,9.462322208025617,5975.436065041434,953.4658725533972,466.2233660487081,131.61128479345126,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.5,0.8,0.8,9.462322208025617,5975.436065041434,999.1485587834599,694.5190517682206,87.67450295652078,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.5,0.8,1.15,9.462322208025617,5975.436065041434,999.1485587834599,694.5190517682206,87.67450295652078,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.5,0.8,1.5,9.462322208025617,5975.436065041434,999.1485587834599,694.5190517682206,87.67450295652078,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.5,1.15,0.8,9.462322208025617,5975.436065041434,982.1329757307487,694.5190517682206,117.79591189072941,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.5,1.15,1.15,9.462322208025617,5975.436065041434,982.1329757307487,694.5190517682206,117.79591189072941,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.5,1.15,1.5,9.462322208025617,5975.436065041434,982.1329757307487,694.5190517682206,117.79591189072941,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.5,1.5,0.8,9.462322208025617,5975.436065041434,953.4658725533972,694.5190517682206,131.61128479345126,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.5,1.5,1.15,9.462322208025617,5975.436065041434,953.4658725533972,694.5190517682206,131.61128479345126,1,1
1,1971.4285714285716,12.0,2.0,3.0,1.5,1.5,1.5,9.462322208025617,5975.436065041434,953.4658725533972,694.5190517682206,131.61128479345126,1,1
1,1971.4285714285716,15.0,2.0,0.5,0.8,0.8,0.8,7.594643368591445,7441.907761031982,2245.7579852681106,349.4878507970347,86.80995372097912,1,1
1,1971.4285714285716,15.0,2.0,0.5,0.8,0.8,1.15,7.594643368591445,7441.907761031982,2245.7579852681106,349.4878507970347,86.80995372097912,1,1
1,1971.4285714285716,15.0,2.0,0.5,0.8,0.8,1.5,7.594643368591445,7441.907761031982,2245.7579852681106,349.4878507970347,86.80995372097912,1,1
1,1971.4285714285716,15.0,2.0,0.5,0.8,1.15,0.8,7.594643368591445,7441.907761031982,2047.8924370694506,349.4878507970347,93.88521397793627,1,1
1,1971.4285714285716,15.0,2.0,0.5,0.8,1.15,1.15,7.594643368591445,7441.907761031982,2047.8924370694506,349.4878507970347,93.88521397793627,1,1
1,1971.4285714285716,15.0,2.0,0.5,0.8,1.15,1.5,7.594643368591445,7441.907761031982,2047.8924370694506,349.4878507970347,93.88521397793627,1,1
1,1971.4285714285716,15.0,2.0,0.5,0.8,1.5,0.8,7.594643368591445,7441.907761031982,1881.2734459585797,349.4878507970347,67.81921403800837,1,1
1,1971.4285714285716,15.0,2.0,0.5,0.8,1.5,1.15,7.594643368591445,7441.907761031982,1881.2734459585797,349.4878507970347,67.81921403800837,1,1
1,1971.4285714285716,15.0,2.0,0.5,0.8,1.5,1.5,7.594643368591445,7441.907761031982,1881.2734459585797,349.4878507970347,67.81921403800837,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.15,0.8,0.8,7.594643368591445,7441.907761031982,2245.7579852681106,602.3429936397861,86.80995372097912,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.15,0.8,1.15,7.594643368591445,7441.907761031982,2245.7579852681106,602.3429936397861,86.80995372097912,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.15,0.8,1.5,7.594643368591445,7441.907761031982,2245.7579852681106,602.3429936397861,86.80995372097912,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.15,1.15,0.8,7.594643368591445,7441.907761031982,2047.8924370694506,602.3429936397861,93.88521397793627,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.15,1.15,1.15,7.594643368591445,7441.907761031982,2047.8924370694506,602.3429936397861,93.88521397793627,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.15,1.15,1.5,7.594643368591445,7441.907761031982,2047.8924370694506,602.3429936397861,93.88521397793627,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.15,1.5,0.8,7.594643368591445,7441.907761031982,1881.2734459585797,602.3429936397861,67.81921403800837,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.15,1.5,1.15,7.594643368591445,7441.907761031982,1881.2734459585797,602.3429936397861,67.81921403800837,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.15,1.5,1.5,7.594643368591445,7441.907761031982,1881.2734459585797,602.3429936397861,67.81921403800837,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.5,0.8,0.8,7.594643368591445,7441.907761031982,2245.7579852681106,897.2924036978238,86.80995372097912,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.5,0.8,1.15,7.594643368591445,7441.907761031982,2245.7579852681106,897.2924036978238,86.80995372097912,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.5,0.8,1.5,7.594643368591445,7441.907761031982,2245.7579852681106,897.2924036978238,86.80995372097912,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.5,1.15,0.8,7.594643368591445,7441.907761031982,2047.8924370694506,897.2924036978238,93.88521397793627,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.5,1.15,1.15,7.594643368591445,7441.907761031982,2047.8924370694506,897.2924036978238,93.88521397793627,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.5,1.15,1.5,7.594643368591445,7441.907761031982,2047.8924370694506,897.2924036978238,93.88521397793627,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.5,1.5,0.8,7.594643368591445,7441.907761031982,1881.2734459585797,897.2924036978238,67.81921403800837,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.5,1.5,1.15,7.594643368591445,7441.907761031982,1881.2734459585797,897.2924036978238,67.81921403800837,1,1
1,1971.4285714285716,15.0,2.0,0.5,1.5,1.5,1.5,7.594643368591445,7441.907761031982,1881.2734459585797,897.2924036978238,67.81921403800837,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,0.8,0.8,0.8,7.594643368591445,7441.907761031982,1763.0533448481722,349.4878507970347,116.28980280588584,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,0.8,0.8,1.15,7.594643368591445,7441.907761031982,1763.0533448481722,349.4878507970347,116.28980280588584,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,0.8,0.8,1.5,7.594643368591445,7441.907761031982,1763.0533448481722,349.4878507970347,116.28980280588584,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,0.8,1.15,0.8,7.594643368591445,7441.907761031982,1654.6170719215884,349.4878507970347,147.7558454612127,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,0.8,1.15,1.15,7.594643368591445,7441.907761031982,1654.6170719215884,349.4878507970347,147.7558454612127,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,0.8,1.15,1.5,7.594643368591445,7441.907761031982,1654.6170719215884,349.4878507970347,147.7558454612127,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,0.8,1.5,0.8,7.594643368591445,7441.907761031982,1553.1098078883997,349.4878507970347,161.80758592409953,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,0.8,1.5,1.15,7.594643368591445,7441.907761031982,1553.1098078883997,349.4878507970347,161.80758592409953,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,0.8,1.5,1.5,7.594643368591445,7441.907761031982,1553.1098078883997,349.4878507970347,161.80758592409953,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.15,0.8,0.8,7.594643368591445,7441.907761031982,1763.0533448481722,602.3429936397861,116.28980280588584,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.15,0.8,1.15,7.594643368591445,7441.907761031982,1763.0533448481722,602.3429936397861,116.28980280588584,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.15,0.8,1.5,7.594643368591445,7441.907761031982,1763.0533448481722,602.3429936397861,116.28980280588584,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.15,1.15,0.8,7.594643368591445,7441.907761031982,1654.6170719215884,602.3429936397861,147.7558454612127,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.15,1.15,1.15,7.594643368591445,7441.907761031982,1654.6170719215884,602.3429936397861,147.7558454612127,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.15,1.15,1.5,7.594643368591445,7441.907761031982,1654.6170719215884,602.3429936397861,147.7558454612127,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.15,1.5,0.8,7.594643368591445,7441.907761031982,1553.1098078883997,602.3429936397861,161.80758592409953,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.15,1.5,1.15,7.594643368591445,7441.907761031982,1553.1098078883997,602.3429936397861,161.80758592409953,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.15,1.5,1.5,7.594643368591445,7441.907761031982,1553.1098078883997,602.3429936397861,161.80758592409953,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.5,0.8,0.8,7.594643368591445,7441.907761031982,1763.0533448481722,897.2924036978238,116.28980280588584,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.5,0.8,1.15,7.594643368591445,7441.907761031982,1763.0533448481722,897.2924036978238,116.28980280588584,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.5,0.8,1.5,7.594643368591445,7441.907761031982,1763.0533448481722,897.2924036978238,116.28980280588584,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.5,1.15,0.8,7.594643368591445,7441.907761031982,1654.6170719215884,897.2924036978238,147.7558454612127,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.5,1.15,1.15,7.594643368591445,7441.907761031982,1654.6170719215884,897.2924036978238,147.7558454612127,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.5,1.15,1.5,7.594643368591445,7441.907761031982,1654.6170719215884,897.2924036978238,147.7558454612127,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.5,1.5,0.8,7.594643368591445,7441.907761031982,1553.1098078883997,897.2924036978238,161.80758592409953,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.5,1.5,1.15,7.594643368591445,7441.907761031982,1553.1098078883997,897.2924036978238,161.80758592409953,1,1
1,1971.4285714285716,15.0,2.0,1.3333333333333335,1.5,1.5,1.5,7.594643368591445,7441.907761031982,1553.1098078883997,897.2924036978238,161.80758592409953,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,0.8,0.8,0.8,7.594643368591445,7441.907761031982,1443.3051341457044,349.4878507970347,117.86371483305645,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,0.8,0.8,1.15,7.594643368591445,7441.907761031982,1443.3051341457044,349.4878507970347,117.86371483305645,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,0.8,0.8,1.5,7.594643368591445,7441.907761031982,1443.3051341457044,349.4878507970347,117.86371483305645,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,0.8,1.15,0.8,7.594643368591445,7441.907761031982,1386.272962487357,349.4878507970347,158.0704776966552,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,0.8,1.15,1.15,7.594643368591445,7441.907761031982,1386.272962487357,349.4878507970347,158.0704776966552,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,0.8,1.15,1.5,7.594643368591445,7441.907761031982,1386.272962487357,349.4878507970347,158.0704776966552,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,0.8,1.5,0.8,7.594643368591445,7441.907761031982,1323.2663078463693,349.4878507970347,183.29720390940125,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,0.8,1.5,1.15,7.594643368591445,7441.907761031982,1323.2663078463693,349.4878507970347,183.29720390940125,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,0.8,1.5,1.5,7.594643368591445,7441.907761031982,1323.2663078463693,349.4878507970347,183.29720390940125,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.15,0.8,0.8,7.594643368591445,7441.907761031982,1443.3051341457044,602.3429936397861,117.86371483305645,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.15,0.8,1.15,7.594643368591445,7441.907761031982,1443.3051341457044,602.3429936397861,117.86371483305645,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.15,0.8,1.5,7.594643368591445,7441.907761031982,1443.3051341457044,602.3429936397861,117.86371483305645,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.15,1.15,0.8,7.594643368591445,7441.907761031982,1386.272962487357,602.3429936397861,158.0704776966552,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.15,1.15,1.15,7.594643368591445,7441.907761031982,1386.272962487357,602.3429936397861,158.0704776966552,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.15,1.15,1.5,7.594643368591445,7441.907761031982,1386.272962487357,602.3429936397861,158.0704776966552,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.15,1.5,0.8,7.594643368591445,7441.907761031982,1323.2663078463693,602.3429936397861,183.29720390940125,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.15,1.5,1.15,7.594643368591445,7441.907761031982,1323.2663078463693,602.3429936397861,183.29720390940125,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.15,1.5,1.5,7.594643368591445,7441.907761031982,1323.2663078463693,602.3429936397861,183.29720390940125,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.5,0.8,0.8,7.594643368591445,7441.907761031982,1443.3051341457044,897.2924036978238,117.86371483305645,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.5,0.8,1.15,7.594643368591445,7441.907761031982,1443.3051341457044,897.2924036978238,117.86371483305645,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.5,0.8,1.5,7.594643368591445,7441.907761031982,1443.3051341457044,897.2924036978238,117.86371483305645,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.5,1.15,0.8,7.594643368591445,7441.907761031982,1386.272962487357,897.2924036978238,158.0704776966552,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.5,1.15,1.15,7.594643368591445,7441.907761031982,1386.272962487357,897.2924036978238,158.0704776966552,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.5,1.15,1.5,7.594643368591445,7441.907761031982,1386.272962487357,897.2924036978238,158.0704776966552,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.5,1.5,0.8,7.594643368591445,7441.907761031982,1323.2663078463693,897.2924036978238,183.29720390940125,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.5,1.5,1.15,7.594643368591445,7441.907761031982,1323.2663078463693,897.2924036978238,183.29720390940125,1,1
1,1971.4285714285716,15.0,2.0,2.1666666666666665,1.5,1.5,1.5,7.594643368591445,7441.907761031982,1323.2663078463693,897.2924036978238,183.29720390940125,1,1
1,1971.4285714285716,15.0,2.0,3.0,0.8,0.8,0.8,7.594643368591445,7441.907761031982,1215.8315863319322,349.4878507970347,112.01863570084204,1,1
1,1971.4285714285716,15.0,2.0,3.0,0.8,0.8,1.15,7.594643368591445,7441.907761031982,1215.8315863319322,349.4878507970347,112.01863570084204,1,1
1,1971.4285714285716,15.0,2.0,3.0,0.8,0.8,1.5,7.594643368591445,7441.907761031982,1215.8315863319322,349.4878507970347,112.01863570084204,1,1
1,1971.4285714285716,15.0,2.0,3.0,0.8,1.15,0.8,7.594643368591445,7441.907761031982,1191.7860552770294,349.4878507970347,156.51920593460423,1,1
1,1971.4285714285716,15.0,2.0,3.0,0.8,1.15,1.15,7.594643368591445,7441.907761031982,1191.7860552770294,349.4878507970347,156.51920593460423,1,1
1,1971.4285714285716,15.0,2.0,3.0,0.8,1.15,1.5,7.594643368591445,7441.907761031982,1191.7860552770294,349.4878507970347,156.51920593460423,1,1
1,1971.4285714285716,15.0,2.0,3.0,0.8,1.5,0.8,7.594643368591445,7441.907761031982,1153.6995574507762,349.4878507970347,187.45797352769407,1,1
1,1971.4285714285716,15.0,2.0,3.0,0.8,1.5,1.15,7.594643368591445,7441.907761031982,1153.6995574507762,349.4878507970347,187.45797352769407,1,1
1,1971.4285714285716,15.0,2.0,3.0,0.8,1.5,1.5,7.594643368591445,7441.907761031982,1153.6995574507762,349.4878507970347,187.45797352769407,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.15,0.8,0.8,7.594643368591445,7441.907761031982,1215.8315863319322,602.3429936397861,112.01863570084204,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.15,0.8,1.15,7.594643368591445,7441.907761031982,1215.8315863319322,602.3429936397861,112.01863570084204,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.15,0.8,1.5,7.594643368591445,7441.907761031982,1215.8315863319322,602.3429936397861,112.01863570084204,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.15,1.15,0.8,7.594643368591445,7441.907761031982,1191.7860552770294,602.3429936397861,156.51920593460423,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.15,1.15,1.15,7.594643368591445,7441.907761031982,1191.7860552770294,602.3429936397861,156.51920593460423,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.15,1.15,1.5,7.594643368591445,7441.907761031982,1191.7860552770294,602.3429936397861,156.51920593460423,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.15,1.5,0.8,7.594643368591445,7441.907761031982,1153.6995574507762,602.3429936397861,187.45797352769407,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.15,1.5,1.15,7.594643368591445,7441.907761031982,1153.6995574507762,602.3429936397861,187.45797352769407,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.15,1.5,1.5,7.594643368591445,7441.907761031982,1153.6995574507762,602.3429936397861,187.45797352769407,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.5,0.8,0.8,7.594643368591445,7441.907761031982,1215.8315863319322,897.2924036978238,112.01863570084204,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.5,0.8,1.15,7.594643368591445,7441.907761031982,1215.8315863319322,897.2924036978238,112.01863570084204,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.5,0.8,1.5,7.594643368591445,7441.907761031982,1215.8315863319322,897.2924036978238,112.01863570084204,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.5,1.15,0.8,7.594643368591445,7441.907761031982,1191.7860552770294,897.2924036978238,156.51920593460423,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.5,1.15,1.15,7.594643368591445,7441.907761031982,1191.7860552770294,897.2924036978238,156.51920593460423,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.5,1.15,1.5,7.594643368591445,7441.907761031982,1191.7860552770294,897.2924036978238,156.51920593460423,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.5,1.5,0.8,7.594643368591445,7441.907761031982,1153.6995574507762,897.2924036978238,187.45797352769407,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.5,1.5,1.15,7.594643368591445,7441.907761031982,1153.6995574507762,897.2924036978238,187.45797352769407,1,1
1,1971.4285714285716,15.0,2.0,3.0,1.5,1.5,1.5,7.594643368591445,7441.907761031982,1153.6995574507762,897.2924036978238,187.45797352769407,1,1
1,2200.0,6.0,2.0,0.5,0.8,0.8,0.8,18.43494882292201,3433.589077511403,1091.9253443512143,129.54598083663453,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,0.8,0.8,1.15,18.43494882292201,3433.589077511403,1091.9253443512143,129.54598083663453,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,0.8,0.8,1.5,18.43494882292201,3433.589077511403,1091.9253443512143,129.54598083663453,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,0.8,1.15,0.8,18.43494882292201,3433.589077511403,1010.375827267294,129.54598083663453,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,0.8,1.15,1.15,18.43494882292201,3433.589077511403,1010.375827267294,129.54598083663453,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,0.8,1.15,1.5,18.43494882292201,3433.589077511403,1010.375827267294,129.54598083663453,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,0.8,1.5,0.8,18.43494882292201,3433.589077511403,942.8350848951677,129.54598083663453,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,0.8,1.5,1.15,18.43494882292201,3433.589077511403,942.8350848951677,129.54598083663453,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,0.8,1.5,1.5,18.43494882292201,3433.589077511403,942.8350848951677,129.54598083663453,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,1.15,0.8,0.8,18.43494882292201,3433.589077511403,1091.9253443512143,223.2727510646928,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,1.15,0.8,1.15,18.43494882292201,3433.589077511403,1091.9253443512143,223.2727510646928,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,1.15,0.8,1.5,18.43494882292201,3433.589077511403,1091.9253443512143,223.2727510646928,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,1.15,1.15,0.8,18.43494882292201,3433.589077511403,1010.375827267294,223.2727510646928,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,1.15,1.15,1.15,18.43494882292201,3433.589077511403,1010.375827267294,223.2727510646928,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,1.15,1.15,1.5,18.43494882292201,3433.589077511403,1010.375827267294,223.2727510646928,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,1.15,1.5,0.8,18.43494882292201,3433.589077511403,942.8350848951677,223.2727510646928,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,1.15,1.5,1.15,18.43494882292201,3433.589077511403,942.8350848951677,223.2727510646928,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,1.15,1.5,1.5,18.43494882292201,3433.589077511403,942.8350848951677,223.2727510646928,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,1.5,0.8,0.8,18.43494882292201,3433.589077511403,1091.9253443512143,332.60276221104704,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,1.5,0.8,1.15,18.43494882292201,3433.589077511403,1091.9253443512143,332.60276221104704,1000000000.0,1,0
1,2200.0,6.0,2.0,0.5,1.5,0.8,1.5,18.43494882292201,3433.589077511403,1091.9253443512143,332.60276221104704,1000000000.0,1,0
